horse,horseLabel,birthYear,deathYear,genderLabel
http://www.wikidata.org/entity/Q119796324,Q119796324,1901,,самка
http://www.wikidata.org/entity/Q119796402,Q119796402,1898,,самец
http://www.wikidata.org/entity/Q119806139,Q119806139,1886,,самец
http://www.wikidata.org/entity/Q119806265,Q119806265,1890,,самка
http://www.wikidata.org/entity/Q119806365,Q119806365,1890,,самка
http://www.wikidata.org/entity/Q119807560,Q119807560,1886,,самка
http://www.wikidata.org/entity/Q119808279,Q119808279,1885,,самка
http://www.wikidata.org/entity/Q119841242,Q119841242,1882,,самец
http://www.wikidata.org/entity/Q119841453,Q119841453,1882,,самец
http://www.wikidata.org/entity/Q119842424,Q119842424,1877,,самец
http://www.wikidata.org/entity/Q119842647,Q119842647,1881,,самец
http://www.wikidata.org/entity/Q119842801,Q119842801,1881,,самец
http://www.wikidata.org/entity/Q119844518,Q119844518,1881,,самец
http://www.wikidata.org/entity/Q119844622,Q119844622,1882,,самец
http://www.wikidata.org/entity/Q119844757,Q119844757,1878,,самец
http://www.wikidata.org/entity/Q119941349,Q119941349,2012,,самец
http://www.wikidata.org/entity/Q119941514,Q119941514,2008,,самка
http://www.wikidata.org/entity/Q119941540,Q119941540,2003,,самец
http://www.wikidata.org/entity/Q119943650,Q119943650,1983,,самка
http://www.wikidata.org/entity/Q119948309,Q119948309,2010,,самец
http://www.wikidata.org/entity/Q119983374,Q119983374,2013,,самец
http://www.wikidata.org/entity/Q119988335,Q119988335,2013,,самец
http://www.wikidata.org/entity/Q119988569,Q119988569,2008,,самец
http://www.wikidata.org/entity/Q119995028,Q119995028,2012,,самец
http://www.wikidata.org/entity/Q119999596,Q119999596,2011,,самец
http://www.wikidata.org/entity/Q120000068,Q120000068,2011,,самец
http://www.wikidata.org/entity/Q120029238,Q120029238,2015,,самец
http://www.wikidata.org/entity/Q120199269,Q120199269,1910,,самка
http://www.wikidata.org/entity/Q120199361,Q120199361,1896,,самец
http://www.wikidata.org/entity/Q120199416,Q120199416,1904,,самец
http://www.wikidata.org/entity/Q120199944,Q120199944,1882,,самка
http://www.wikidata.org/entity/Q120200226,Q120200226,1879,,самец
http://www.wikidata.org/entity/Q120200562,Q120200562,1876,,самка
http://www.wikidata.org/entity/Q120201101,Q120201101,1884,1886,самец
http://www.wikidata.org/entity/Q120201412,Q120201412,1884,,самец
http://www.wikidata.org/entity/Q120220392,Q120220392,1891,,самка
http://www.wikidata.org/entity/Q120221087,Q120221087,1872,,самец
http://www.wikidata.org/entity/Q120224671,Q120224671,1890,,самец
http://www.wikidata.org/entity/Q120226242,Q120226242,1887,,самка
http://www.wikidata.org/entity/Q120226820,Q120226820,1876,,самка
http://www.wikidata.org/entity/Q120227417,Q120227417,1900,,самка
http://www.wikidata.org/entity/Q120249743,Q120249743,1889,,самец
http://www.wikidata.org/entity/Q120251472,Q120251472,1889,,самка
http://www.wikidata.org/entity/Q120298055,Q120298055,1882,,самец
http://www.wikidata.org/entity/Q120304513,Q120304513,2013,,женский пол
http://www.wikidata.org/entity/Q120335312,Q120335312,2009,,самец
http://www.wikidata.org/entity/Q120335317,Q120335317,2017,,самка
http://www.wikidata.org/entity/Q120335340,Q120335340,2015,,
http://www.wikidata.org/entity/Q120335352,Q120335352,2001,,
http://www.wikidata.org/entity/Q120335363,Q120335363,1999,,
http://www.wikidata.org/entity/Q120335366,Q120335366,2017,,
http://www.wikidata.org/entity/Q120335390,Q120335390,2020,,самец
http://www.wikidata.org/entity/Q120335400,Q120335400,2013,,
http://www.wikidata.org/entity/Q120355949,Q120355949,1885,,самец
http://www.wikidata.org/entity/Q120356032,Q120356032,1902,,самка
http://www.wikidata.org/entity/Q120356146,Q120356146,1982,,самец
http://www.wikidata.org/entity/Q120356403,Q120356403,1969,,самка
http://www.wikidata.org/entity/Q120356436,Q120356436,1960,,самка
http://www.wikidata.org/entity/Q120356582,Q120356582,1987,,самец
http://www.wikidata.org/entity/Q120356712,Q120356712,1995,,самец
http://www.wikidata.org/entity/Q120356862,Q120356862,1956,,самец
http://www.wikidata.org/entity/Q120358474,Q120358474,1940,,самец
http://www.wikidata.org/entity/Q120358607,Q120358607,1917,,самка
http://www.wikidata.org/entity/Q120360601,Q120360601,1883,,самец
http://www.wikidata.org/entity/Q120372796,Q120372796,1892,,самка
http://www.wikidata.org/entity/Q120372827,Q120372827,1898,,самка
http://www.wikidata.org/entity/Q120373149,Q120373149,1891,,самец
http://www.wikidata.org/entity/Q117885090,Q117885090,1997,2015,самец
http://www.wikidata.org/entity/Q117885283,Q117885283,1916,1936,самец
http://www.wikidata.org/entity/Q117917812,Q117917812,1997,2007,самец
http://www.wikidata.org/entity/Q117918905,Q117918905,2005,2013,самец
http://www.wikidata.org/entity/Q117384882,Q117384882,1665,,самка
http://www.wikidata.org/entity/Q117384911,Q117384911,1764,,самка
http://www.wikidata.org/entity/Q117385014,Q117385014,1743,,самец
http://www.wikidata.org/entity/Q117385016,Q117385016,1733,,самка
http://www.wikidata.org/entity/Q117385019,Q117385019,1756,,самка
http://www.wikidata.org/entity/Q117385021,Q117385021,1732,,самка
http://www.wikidata.org/entity/Q117385023,Q117385023,1720,,самец
http://www.wikidata.org/entity/Q117385026,Q117385026,1721,,самка
http://www.wikidata.org/entity/Q117385029,Q117385029,1712,,самец
http://www.wikidata.org/entity/Q117385033,Q117385033,1709,,самка
http://www.wikidata.org/entity/Q117385034,Q117385034,1704,,самец
http://www.wikidata.org/entity/Q117385036,Q117385036,1696,,самец
http://www.wikidata.org/entity/Q117385037,Q117385037,1685,,самка
